Artist Name,Track Name,Popularity,Danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature,class
Beastie Boys,Sabotage,73,0.5,0.938,-8,0,0.102,0.032,0.0321,0.0961,0.543,168.131,1.7844,4,10
Daniel Pearson,Brother,44,0.633,0.652,-7,1,0.0353,0.0496,8.35e-06,0.0961,0.881,90.067,1.79029,4,10
Ginevra Nervi,Gaslighting,20,0.539,0.429,-14,0,0.0663,0.413,0.0221,0.0973,0.036,99.808,2.38853,4,6
Jimi Hendrix,All Along the Watchtower,78,0.5,0.805,-7,1,0.0624,0.00255,5.69e-05,0.0842,0.564,113.253,2.408,4,10
Balmorhea,Nos,43,0.5,0.0612,-26,0,0.0346,0.984,0.871,0.107,0.183,112.879,0.81641,4,1
Mathieu Boogaerts,Am I Crazy,37,0.745,0.3,-14,1,0.0652,0.372,0.229,0.152,0.6,137.924,1.38262,4,1
Modest Mouse,We Are Between,63,0.614,0.91,-4,0,0.0444,0.00956,0.000301,0.343,0.407,128.973,2.32907,3,1
RedHook,Kamikaze,47,0.567,0.954,-3,1,0.0796,0.000224,0.000586,0.317,0.48,90.015,1.9292,4,10
Lady A,Like A Lady,67,0.637,0.933,-4,1,0.0343,0.0614,2.9e-06,0.105,0.797,95.511,3.019983333e-05,4,4
AM,Squeeze It Off,48,0.84,0.671,-7,1,0.255,0.267,0.00175,0.179,0.619,143.104,2.04755,3,5
Starcrawler,Hollywood Ending,31,0.5,0.912,-4,0,0.0514,0.0016,0.000973,0.132,0.652,132.609,2.05933,4,6
Bendigo Fletcher,Evergreen,43,0.5,0.658,-8,1,0.0335,0.136,3e-05,0.142,0.267,158.351,2.80827,4,1
Ginger Root,B4,40,0.797,0.726,-6,1,0.0804,0.476,0.472,0.0769,0.969,104.432,1.72329,4,6
Modou Toure,Dune Blues,6,0.592,0.714,-10,1,0.0489,0.0948,0.00195,0.152,0.611,170.891,2.506,3,2
Gautam Kale,Manwa,18,0.5,0.441,-11,1,0.0562,0.906,0.0077,0.131,0.181,172.764,3.987533333e-05,3,0
Deep Purple,Throw My Bones,38,0.5,0.892,-4,0,0.0751,0.0146,2.33e-06,0.336,0.408,179.835,2.18693,4,10
Shrapnel,Winds Of Slaughter,21,0.5,0.955,-5,0,0.0755,5.74e-06,0.0111,0.36,0.513,187.363,2.84,4,8
Loft Trio,Simple Things,56,0.5,0.123,-20,1,0.0372,0.939,0.878,0.114,0.254,85.435,3.114516667e-05,4,7
Mazzy Star,Fade Into You,73,0.5,0.33,-14,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,2.956,3,10
Filip Benedetto,The Little Island Bossa,46,0.827,0.0406,-24,0,0.109,0.975,0.919,0.113,0.352,90.078,4.102133333e-05,4,7
Marilyn Manson,This Is The New Shit,60,0.566,0.869,-7,1,0.1,0.000916,0.00346,0.114,0.647,178.113,2.59667,4,8
Sheryl Crow,Home,38,0.5,0.409,-14,1,0.0278,0.245,0.251,0.0887,0.301,166.177,2.90733,4,10
Charlotte Funke,2nd Episode,41,0.5,0.0552,-22,1,0.0337,0.947,0.924,0.12,0.113,82.672,2.597216667e-05,3,7
Moonshine,Ginseng,29,0.792,0.946,-5,1,0.183,0.292,0.689,0.188,0.44,131.056,1.79542,4,1
The Animals,House Of The Rising Sun,74,0.5,0.484,-10,0,0.0308,0.000334,0.00445,0.0912,0.299,117.363,2.69907,3,10
Jet,Cold Hard Bitch,62,0.5,0.895,-4,1,0.0681,0.000219,0.000394,0.106,0.357,130.327,2.432,4,1
Slayer,Seasons In The Abyss,57,0.5,0.97,-5,0,0.163,0.00338,0.000795,0.0922,0.17,151.729,3.97827,4,8
Alectrona,Super Generation,23,0.567,0.96,-6,0,0.051,0.00071,0.68,0.319,0.437,118.026,1.86102,4,10
Shin Sakiura,Flame,15,0.772,0.65,-8,1,0.22,0.186,0.000161,0.141,0.673,106.961,2.04911,4,9
Dan Owen,If You Knew Better,39,0.645,0.334,-7,0,0.0288,0.731,1.08e-05,0.113,0.508,91.337,1.45347,4,9
Indigo Storm,Chatterbox,15,0.659,0.88,-5,1,0.054,0.00403,4.51e-05,0.064,0.416,126.714,2.23875,3,8
Naomi Young,Departure,39,0.5,0.0707,-20,0,0.0544,0.961,0.677,0.122,0.0381,68.106,1.8802e-05,4,7
Fishbone,Shakey Ground,40,0.71,0.843,-6,1,0.0886,0.0293,0.000325,0.233,0.847,86.007,2.2438,4,10
Painted Shield,I Am Your Country,20,0.525,0.79,-8,1,0.0979,0.107,2.22e-05,0.11,0.405,162.081,1.73213,4,10
Zella Day,Purple Haze,51,0.65,0.672,-8,0,0.0393,0.0387,0.0114,0.139,0.593,125.03,1.98763,4,6
Izzy True,New Fruit,20,0.526,0.638,-9,1,0.0453,0.0219,0.776,0.137,0.664,91.381,2.18593,4,10
Two Feet,Fire,59,0.523,0.715,-7,1,0.0358,0.000162,0.0843,0.0805,0.663,190.095,2.13933,4,10
Pixies,Gigantic,56,0.5,0.694,-12,1,0.0399,0.00299,0.304,0.0757,0.795,115.197,2.35707,4,1
Babyshambles,Killamangiro,42,0.5,0.898,-5,1,0.109,0.0354,0.00224,0.222,0.421,217.416,1.93027,4,6
Brendan Eder Ensemble,HOP,37,0.732,0.725,-9,1,0.0832,0.376,0.689,0.0885,0.45,99.984,2.34705e-05,3,7
Chevron,You and I,36,0.632,0.87,-4,0,0.234,0.0982,0.0745,0.0868,0.506,127.045,2.04094,4,6
Sylvester Cotton,Three Cent Stamp Blues,5,0.638,0.237,-12,1,0.0411,0.931,0.0154,0.0997,0.475,132.959,1.59219,4,2
Matt Schofield,Anything But Time,31,0.571,0.725,-6,0,0.0361,0.0134,0.00907,0.0897,0.722,122.999,2.18413,4,2
Asha Bhosle,Piya Piya Na Lage Mora Jiya,3,0.611,0.475,-11,1,0.0493,0.644,1.02e-05,0.59,0.905,87.893,3.391116667e-05,4,3
Cherym,Kisses On My Cards,25,0.5,0.953,-6,1,0.0724,0.000121,0.0933,0.135,0.512,142.003,1.89248,4,10
Softspoken,The Road,37,0.5,0.932,-5,0,0.0579,0.000221,9.12e-05,0.412,0.184,79.998,2.266,4,8
Nothing More,Go To War,61,0.5,0.892,-5,0,0.0901,0.00187,1.34e-06,0.0942,0.35,137.35,2.45196,4,10
Armik,One Night with You,41,0.706,0.709,-7,0,0.0374,0.849,0.854,0.116,0.701,144.129,4.881366667e-05,4,7
Machine Head,Davidian,58,0.5,0.937,-7,1,0.168,0.000535,0.118,0.227,0.29,154.244,2.96627,3,8
LOONY,royal flush,47,0.846,0.451,-5,1,0.124,0.263,1.74e-06,0.12,0.63,85.942,1.46305,4,1
Des Rocs,Wayne,54,0.5,0.926,-5,1,0.123,0.0444,0.000715,0.547,0.279,150.134,2.00933,4,10
Weezer,Dope Nose,45,0.5,0.724,-5,1,0.0512,0.000336,0.0788,0.247,0.819,127.357,1.374,4,6
Kings of Leon,The Bandit,65,0.5,0.833,-6,1,0.042,0.00863,0.811,0.109,0.362,145.082,2.50961,4,10
Marcus King,The Well,53,0.58,0.573,-9,1,0.061,0.00305,0.0015,0.182,0.477,121.225,1.77093,4,10
KALI,Too Tired,46,0.71,0.605,-6,1,0.0368,0.283,1.36e-05,0.193,0.608,115.297,1.94331,3,6
Neon Nox,Fahrenheit,45,0.546,0.85,-7,0,0.0373,0.0853,0.711,0.0964,0.199,104.996,3.23,4,6
Everclear,Father Of Mine,64,0.568,0.94,-6,1,0.0411,0.000431,4.96e-05,0.0779,0.738,97.096,2.314,4,10
Tommies Trio,Stella by Starlight,50,0.5,0.132,-21,0,0.0348,0.905,0.903,0.0828,0.111,106.291,3.95405e-05,4,7
Bloody Hammers,Let Sleeping Corpses Lie,41,0.524,0.937,-6,1,0.0607,0.000189,0.00696,0.121,0.394,116.977,3.16385,4,8
Tera Melos,Weird Circles,35,0.728,0.568,-11,0,0.138,0.489,0.666,0.506,0.0389,114.976,1.85187,5,10
Left Boy,Corner Store,46,0.739,0.715,-8,1,0.038,0.109,2.93e-06,0.112,0.726,140.009,1.47577,4,9
The Killers,Some Kind Of Love,54,0.5,0.482,-10,1,0.0359,0.713,0.226,0.102,0.0776,141.863,2.78093,4,10
The Vaughan Brothers,Brothers,37,0.5,0.408,-14,1,0.0407,0.000582,0.833,0.328,0.562,175.188,3.05053,3,2
Coldplay,Yellow,86,0.5,0.661,-8,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,2.66773,4,9
Burn Too Bright,Laura Veirs,19,0.532,0.669,-10,0,0.0315,0.137,0.247,0.326,0.537,133.005,2.995233333e-05,4,0
Type O Negative,Love You to Death,55,0.5,0.738,-8,1,0.0319,0.359,0.084,0.0801,0.276,111.414,4.288,4,8
Nocturnal Pestilence,The Witch,35,0.516,0.957,-4,1,0.139,0.00326,2.28e-05,0.15,0.315,130.033,2.81538,4,8
AFI,Looking Tragic,50,0.536,0.873,-4,1,0.0554,7.69e-05,3.52e-05,0.107,0.706,134.889,1.57894,4,10
Mogwai,Ritchie Sacramento,50,0.5,0.727,-8,1,0.0319,0.000396,0.819,0.173,0.112,137.128,2.52267,4,10
The Sanctuary,gold,46,0.69,0.43,-9,0,0.273,0.0613,0.0327,0.2,0.238,111.93,1.93175,4,6
Pain of Salvation,PANTHER,34,0.622,0.791,-12,0,0.0935,0.0611,0.000256,0.0898,0.327,111.918,2.51507,4,8
Puppet,Dynamo,38,0.5,0.969,-5,1,0.136,0.0256,0.122,0.298,0.245,100.025,2.39874,4,10
Sick Puppies,Where Do I Begin,40,0.545,0.931,-5,1,0.0452,0.0034,3.39e-06,0.098,0.395,134.023,2.14907,4,10
Islander,The Outsider,46,0.536,0.927,-5,1,0.0812,8.12e-05,1.58e-05,0.255,0.449,124.036,1.73305,4,10
Oscar Roland,Red Lava,45,0.646,0.0825,-17,0,0.0574,0.99,0.895,0.111,0.152,99.888,2.911783333e-05,3,7
The Killers,Caution,61,0.5,0.931,-4,1,0.121,0.00525,5.78e-06,0.144,0.167,178.346,2.2804,4,6
Liz Lawrence,Down For Fun,12,0.677,0.791,-6,1,0.0307,0.00394,0.0853,0.101,0.857,102.974,1.55,4,10
Set It Off,Catch Me If You Can,52,0.599,0.914,-5,0,0.0662,0.00246,9.21e-06,0.21,0.587,100.044,1.79685,4,10
Dead Pony,Speak of the Devil,32,0.5,0.777,-8,1,0.0494,0.000207,1.25e-05,0.105,0.361,76.027,2.15296,4,1
Tomer Yeshayahu,Good Morning,37,0.636,0.568,-9,1,0.0401,0.655,5.18e-05,0.346,0.884,118.444,2.47595,4,6
LOOK MUM NO COMPUTER,Waiting for the World to End,39,0.5,0.974,-7,1,0.152,0.000127,0.000171,0.956,0.12,125.016,2.26865,4,1
Britney Spears,Stronger,69,0.707,0.923,-4,1,0.0521,0.128,0.000437,0.273,0.842,108.049,3.383333333e-05,4,9
The Jeff Healey Band,Sugar Sweet,32,0.632,0.764,-11,1,0.0515,0.314,0.0388,0.133,0.935,117.608,2.2616,4,2
Car Seat Headrest,Fill in the Blank,55,0.5,0.829,-8,1,0.058,0.00737,1.26e-05,0.0596,0.5,162.794,2.44507,4,6
Creedence Clearwater Revival,Long As I Can See The Light,62,0.707,0.407,-8,1,0.0373,0.35,0.000253,0.0564,0.532,127.252,2.10867,4,10
Pretty Vicious,Cave Song,49,0.5,0.922,-4,1,0.0837,0.000364,3.07e-06,0.286,0.456,104.872,1.41009,4,1
The Strokes,Reptilia,75,0.5,0.649,-6,1,0.0336,0.000603,0.713,0.101,0.77,158.009,2.19827,4,10
Spooky Tooth,Evil Woman,37,0.5,0.687,-11,1,0.0645,0.16,0.00622,0.323,0.525,141.878,5.48827,4,2
Stone Temple Pilots,Fare Thee Well,57,0.5,0.371,-9,1,0.0272,0.547,0.0154,0.0921,0.196,66.853,2.6188,4,10
Kelsey Lu,let all the poisons that lurk in the mud seep out,44,0.5,0.544,-9,0,0.0337,0.83,0.0341,0.18,0.216,94.921,2.11286,3,6
Pearl Jam,Given to Fly,58,0.5,0.764,-8,1,0.0282,0.000294,0.099,0.0996,0.341,101.173,2.38867,4,10
The Killers,Human,74,0.557,0.8,-9,1,0.0601,0.00132,0.0012,0.0906,0.582,135.47,2.45373,4,10
Raful Neal,Blues On The Moon,13,0.581,0.647,-13,0,0.0524,0.00347,0.718,0.321,0.802,145.139,1.76467,4,2
PVRIS,Loveless,55,0.5,0.374,-10,0,0.0294,0.667,1.16e-06,0.116,0.255,88.17,2.29467,4,10
John Prine,Souvenirs,48,0.544,0.36,-12,1,0.0287,0.798,0.00481,0.112,0.763,153.206,3.71445e-05,4,0
The Devil Makes Three,Champagne And Reefer,56,0.735,0.836,-8,1,0.0451,0.353,0.0143,0.342,0.781,121.251,1.74248,4,2
Janis Joplin,Me and Bobby McGee,72,0.5,0.463,-11,1,0.0442,0.303,5.84e-05,0.152,0.66,93.405,2.71333,4,10
Cream,White Room,72,0.553,0.576,-14,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,2.98333,4,10
Gojira,Amazonia,64,0.5,0.954,-5,1,0.0417,0.00038,0.776,0.244,0.513,181.933,3.00783,4,10
Faces,Stay With Me,64,0.5,0.869,-9,1,0.032,0.0969,0.0596,0.357,0.813,91.39,2.7936,4,10
Charlie Parker,Cheryl,37,0.5,0.609,-9,0,0.121,0.755,0.000135,0.159,0.839,179.485,1.80533,4,2
Beck,Beercan,45,0.773,0.607,-10,0,0.185,0.00367,0.00599,0.0953,0.575,109.002,2.4032,4,10
Critical Defiance,Desert Ways,19,0.5,0.914,-9,1,0.102,1.58e-06,0.515,0.165,0.308,118.922,3.62573,4,8
Udit Narayan,Papa Kahte Hain,44,0.66,0.606,-13,1,0.0348,0.455,5.02e-06,0.373,0.885,91.118,5.89445e-05,4,3
10cc,Dreadlock Holiday,68,0.837,0.38,-14,0,0.064,0.541,0.00789,0.198,0.892,104.995,2.67947,4,10
DeWolff,Live Like You,42,0.543,0.631,-11,0,0.0433,0.00583,0.0269,0.321,0.603,97.519,1.81093,4,10
Rendez Vous,Sentimental Animal,39,0.5,0.769,-6,1,0.0393,3.93e-05,0.572,0.32,0.607,155.957,2.75391,4,10
Jelani Aryeh,From These Heights,58,0.758,0.903,-4,1,0.0314,0.00949,7.43e-06,0.628,0.749,125.002,2.06585,4,9
King Solomon Hill,Whoopee Blues,30,0.61,0.221,-14,0,0.0518,0.977,0.224,0.114,0.617,98.818,1.91133,4,2
The Wallflowers,One Headlight,72,0.701,0.539,-9,1,0.0277,0.000655,0.005,0.0589,0.752,107.531,3.12627,4,9
Cazamos Cometas,Lasitud,22,0.5,0.76,-10,1,0.0349,0.201,0.131,0.0941,0.241,87.427,2.44375,3,10
Shattered Skies,Starbound,15,0.5,0.86,-7,1,0.0941,0.00188,0.000155,0.369,0.41,160.916,2.84911,4,8
Rostam,4Runner,52,0.5,0.729,-8,1,0.133,0.401,9.17e-06,0.144,0.735,98.03,2.2952,4,6
Mohammed Rafi,Toote Huye Khwabon Ne,15,0.5,0.34,-11,0,0.0309,0.964,0.175,0.195,0.527,104.413,3.24155e-05,4,3
Grace Mitchell,MANGO,42,0.765,0.779,-8,1,0.0317,0.211,0.238,0.122,0.669,125.012,1.8539,4,6
Franz Ferdinand,Always Ascending,45,0.5,0.92,-5,1,0.107,0.00196,3.64e-06,0.11,0.255,112.585,3.21413,4,10
Liz Vice,Empty Me Out,44,0.739,0.355,-11,1,0.0285,0.177,0.169,0.299,0.751,95.985,2.77675,4,2
Cadaveria,Matryoshcada,22,0.5,0.942,-6,1,0.0711,0.000384,0.00015,0.259,0.405,128.022,3.09187,4,8
Rhye,Come In Closer,61,0.823,0.316,-12,1,0.128,0.385,0.415,0.0917,0.531,105.987,2.16053,4,6
Andrei Smirnova,Peace Of Mind,46,0.734,0.138,-18,1,0.0494,0.904,0.925,0.11,0.168,113.911,2.466666667e-05,3,7
Shadeemus,Butterflies,30,0.621,0.608,-9,0,0.0245,0.593,5.15e-05,0.116,0.311,90.046,2.2,4,9
Black Sabbath,Children of the Grave,63,0.5,0.658,-14,1,0.0406,0.0706,0.104,0.093,0.353,151.813,3.1472,4,8
The Doors,Light My Fire,73,0.5,0.725,-6,0,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,4.2976,4,1
Squid,Paddling,50,0.5,0.655,-9,1,0.0538,0.000429,0.0487,0.29,0.102,88.573,3.75627,4,6
Brynn Elliott,Letter To A Girl,45,0.536,0.552,-9,1,0.0365,0.296,5.16e-05,0.104,0.182,112.016,1.97232,4,9
LASTELLE,A Letter Unread,39,0.5,0.852,-9,1,0.0817,0.000307,0.00244,0.0953,0.118,129.963,2.63077,3,8
James Taylor,Fire and Rain,2,0.611,0.35,-15,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,3.34298333e-05,4,0
Forndom,Yggdrasil,45,0.5,0.529,-15,0,0.056,0.63,0.797,0.095,0.205,97.539,2.55,3,8
Asha Bhosle,Aaiye Meharban,16,0.5,0.453,-10,0,0.0404,0.954,0.00796,0.423,0.536,120.464,4.210883333e-05,4,3
The Heavy,Turn Up,43,0.531,0.908,-3,1,0.121,0.0224,5.73e-05,0.617,0.498,142.084,2.07335,4,10
Alice In Chains,No Excuses,64,0.527,0.838,-7,1,0.0323,0.0206,0.00062,0.07,0.721,117.454,2.55573,4,10
my bloody valentine,soon,50,0.5,0.927,-10,0,0.0432,5.99e-06,0.869,0.42,0.632,109.55,4.19307,4,1
Semblant,Mere Shadow,35,0.5,0.971,-5,0,0.267,4.09e-05,0.0372,0.131,0.166,200.163,3.036,4,8
New Order,Blue Monday,70,0.762,0.651,-14,1,0.0655,0.00198,0.856,0.111,0.941,130.395,4.4916,4,6
Lenny Kravitz,Heaven Help,43,0.556,0.297,-13,0,0.0421,0.677,0.131,0.0794,0.234,172.2,1.912,4,10
El Cruce,Mapuche,18,0.5,0.733,-5,1,0.0418,0.361,0.00135,0.359,0.517,176.618,2.91012,3,2
Alvvays,In Undertow,53,0.5,0.69,-3,1,0.044,0.000115,0.00167,0.101,0.308,116.91,1.97187,4,10
Empire of the Sun,Walking On A Dream,78,0.871,0.701,-6,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,1.9844,4,9
American Authors,Best Day Of My Life,79,0.673,0.902,-3,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,1.9424,4,10
Oliver Hoss,Only With You,37,0.5,0.577,-7,1,0.0283,0.0181,0.789,0.11,0.278,110.051,2.33705,4,6
Crowbar,Existense Is Punishment,39,0.5,0.753,-9,0,0.0723,0.000801,0.00056,0.0958,0.38,148.836,2.69,4,8
Lata Mangeshkar,Rajnigandha Phool Tumhare,18,0.635,0.27,-9,0,0.0453,0.988,0.000259,0.175,0.264,98.308,3.410216667e-05,4,3
Caroline Kingsbury,Kissing Someone Else,33,0.721,0.708,-6,0,0.031,0.15,0.00439,0.267,0.77,121.981,2.2604,4,10
Alien Ant Farm,Smooth Criminal,75,0.653,0.964,-5,0,0.0582,0.00316,0.00512,0.144,0.87,126.928,2.09267,4,8
Dallas,Shark,31,0.724,0.55,-11,1,0.0319,0.000655,0.0169,0.0697,0.254,132.981,1.80451,4,10
Iggy Azalea,Sip It,68,0.948,0.627,-7,1,0.106,0.00936,1.35e-05,0.0743,0.417,129.995,1.95784,4,5
Hockey Dad,I Missed Out,41,0.5,0.963,-4,0,0.0726,0.000146,1.41e-06,0.173,0.306,86.187,2.13448,4,1
The Cramps,Human Fly,56,0.531,0.849,-11,1,0.111,0.0389,0.00763,0.186,0.305,119.516,1.36427,4,6
Meghan Trainor,All About That Bass,73,0.807,0.887,-4,1,0.0503,0.0573,2.87e-06,0.124,0.961,134.052,1.8792,4,9
Bass Drum of Death,Just Business,37,0.531,0.976,-8,1,0.0448,0.000175,7.39e-05,0.392,0.527,115.029,2.448,4,1
Fresh,Nighttime,26,0.5,0.89,-7,0,0.0391,0.000138,0.581,0.394,0.501,125.156,1.62766,4,1
Mishegas,Tonight,41,0.601,0.645,-9,1,0.0318,0.227,0.271,0.0837,0.102,124.996,1.92364,4,6
Bodysnatcher,Take Me To Hell,49,0.5,0.941,-7,1,0.171,0.00022,0.00856,0.571,0.231,116.868,2.10465,4,8
Fire From The Gods,Right Now,56,0.5,0.916,-5,0,0.233,0.00112,4.43e-06,0.0996,0.433,89.468,2.25026,4,10
Don Williams,I Believe In You,48,0.659,0.221,-21,1,0.0494,0.835,0.000396,0.139,0.56,117.945,4.092883333e-05,3,4
The Rolling Stones,Scarlet,45,0.5,0.948,-4,1,0.179,0.0431,0.369,0.252,0.644,172.674,2.24293,4,10
Ron Gallo,A PLATE IN MY HONOR,30,0.763,0.673,-8,0,0.0578,0.241,2.14e-06,0.471,0.63,133.075,1.45162,4,9
One String Sam,My Baby Ooo,5,0.81,0.334,-11,0,0.0773,0.97,0.918,0.0996,0.635,100.275,1.86854,4,2
Slowdive,Sugar for the Pill,60,0.533,0.545,-8,1,0.0243,0.207,0.797,0.113,0.419,98.014,2.70918,4,10
Hozier,Shrike,63,0.506,0.275,-9,0,0.0292,0.494,0.00377,0.101,0.0639,153.769,2.9888,3,9
INXS,What You Need,47,0.663,0.903,-5,1,0.117,0.046,0.0078,0.121,0.486,115.936,2.16013,4,10
Muskets,17 Years,31,0.5,0.935,-5,1,0.0357,7.02e-05,0.000745,0.121,0.614,136.06,1.83583,4,10
Alien Ant Farm,Everything She Wants,43,0.642,0.843,-6,1,0.0502,0.00331,9.37e-06,0.0969,0.765,121.998,2.21082,4,10
Foals,My Number,68,0.639,0.715,-9,0,0.0392,0.0243,0.000552,0.619,0.813,128.072,2.38853,4,10
Asylums,The Distance Between Left And Right,23,0.5,0.724,-7,0,0.0499,3.23e-06,0.247,0.172,0.603,102.996,2.00405,4,10
Hara Noda,Catcher,50,0.539,0.297,-15,0,0.0289,0.938,0.915,0.161,0.358,75.128,3.889583333e-05,4,7
Parquet Courts,Human Performance,47,0.5,0.754,-4,0,0.0298,0.195,0.485,0.292,0.521,109.825,2.5588,4,1
Shygirl,BB,50,0.704,0.726,-10,0,0.0561,0.0213,0.455,0.31,0.394,130.052,1.66,4,6
Albert Cummings,Red Rooster,39,0.5,0.692,-7,1,0.0495,0.0374,0.244,0.107,0.713,68.708,2.35815,4,2
Heart,Barracuda,74,0.547,0.691,-14,0,0.0369,0.015,0.105,0.144,0.667,137.148,2.61933,4,10
Cream,Sunshine Of Your Love,70,0.683,0.594,-9,1,0.0347,0.385,8.61e-05,0.121,0.734,115.099,4.17333333e-05,4,10
Through Fire,Listen To Your Heart,52,0.5,0.878,-7,0,0.153,1.67e-05,0.00126,0.13,0.379,170.045,2.15947,4,10
Lake Of Tears,Lost in a Moment,31,0.55,0.591,-13,1,0.0466,0.000817,0.568,0.213,0.285,134.972,3.58547,4,8
Supertramp,Give A Little Bit,75,0.531,0.818,-6,1,0.0452,0.0694,0.0096,0.263,0.471,90.767,4.13621667e-05,4,10
Alcest,La nuit marche avec moi,34,0.5,0.814,-5,0,0.0338,0.0362,0.17,0.147,0.321,126.014,2.9808,4,6
System Of A Down,Shame,38,0.5,0.849,-5,1,0.171,0.00312,0.045,0.119,0.764,120.229,1.60667,4,10
The Vintage Caravan,Whispers,32,0.5,0.976,-5,0,0.1,1.17e-05,0.0355,0.2,0.283,149.351,2.24956,4,10
Andrew Bird,Sisyphus,61,0.631,0.792,-5,0,0.0427,0.23,0.000317,0.0756,0.462,82.901,2.47493,4,1
Queens of the Stone Age,No One Knows,72,0.509,0.584,-5,1,0.057,0.0368,9.96e-05,0.384,0.685,170.411,2.78747,4,6
Simian Mobile Disco,Hustler,39,0.685,0.898,-3,0,0.041,0.00434,0.817,0.0708,0.694,126.964,2.24667,4,1
David Miner,Silver Valley,38,0.5,0.255,-13,1,0.0339,0.788,0.017,0.17,0.382,87.309,2.75687,4,1
Dennis Lloyd,Alien,72,0.71,0.768,-5,1,0.0457,0.00813,3.66e-05,0.0791,0.419,118.085,1.38639,4,9
Swifta Beater,Food Move,16,0.583,0.549,-10,1,0.0353,0.00617,0.0532,0.143,0.341,104.869,1.7148,3,5
Suray Sertin,Super Good Times,50,0.837,0.518,-9,1,0.333,0.318,0.082,0.101,0.247,115.06,2.21217,4,1
Counting Crows,Perfect Blue Buildings,47,0.598,0.324,-13,1,0.0309,0.593,0.00526,0.106,0.376,80.231,3.008,4,10
Oscar Anton,ophelie,52,0.752,0.48,-10,1,0.0447,0.625,0.0256,0.0943,0.655,102.018,2.36168,4,6
We Were Giants,Section I,39,0.5,0.993,-2,0,0.118,0.000182,0.0384,0.471,0.193,130.02,2.00769,4,10
Lil Tjay,Calling My Phone,89,0.907,0.393,-8,0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,2.05458,4,5
The OBGMs,All My Friends,30,0.516,0.923,-6,1,0.0345,3.47e-05,0.000145,0.0944,0.541,104.982,2.00117,4,10
Radiohead,Creep,82,0.515,0.43,-10,1,0.0372,0.0097,0.000133,0.129,0.104,91.844,2.3864,4,6
Britney Spears,Break the Ice,62,0.712,0.911,-4,0,0.0445,0.689,8.02e-06,0.107,0.85,117.533,3.26755e-05,4,9
Fall Out Boy,Uma Thurman,69,0.623,0.962,-3,0,0.0895,0.103,0.000174,0.264,0.676,149.963,2.11573,4,10
Neon95,Flash,32,0.5,0.712,-9,1,0.114,0.581,0.902,0.781,0.47,84.461,1.93281,4,6
Pond,Waiting Around For Grace,48,0.5,0.879,-6,0,0.0721,0.000284,2.33e-05,0.174,0.382,122.315,3.09524,4,1
Miynt,Nothing personal,33,0.625,0.571,-10,1,0.0379,0.181,0.235,0.055,0.0542,119.967,2.7141,4,6
IVOXYGEN,23,53,0.5,0.142,-14,1,0.0456,0.87,0.000105,0.111,0.0379,98.043,1.56774,4,5
Derek Pope,Water World,49,0.714,0.671,-6,0,0.0281,0.0158,0.000684,0.0927,0.415,138.011,1.90723,4,5
Godford,Better Place,47,0.694,0.57,-11,1,0.0266,0.00825,0.882,0.277,0.899,128.004,2.26725,4,6
Living Colour,Love Rears Its Ugly Head,50,0.615,0.477,-9,1,0.092,0.0558,6.25e-05,0.231,0.731,156.008,2.59467,4,10
The Early November,Call Off The Bells,47,0.566,0.29,-5,1,0.0318,0.241,0.000174,0.0994,0.106,127,2.6332,4,10
Greenleaf,Stray Bullit Woman,45,0.5,0.648,-8,1,0.0498,0.0254,0.0184,0.115,0.571,89.753,1.8544,4,8
The Haunted,Preachers of Death,42,0.5,0.962,-6,1,0.0499,7.42e-06,0.157,0.611,0.256,103.589,2.9556,4,8
Light The Torch,More Than Dreaming,51,0.5,0.941,-6,0,0.0718,0.000338,0.0903,0.452,0.418,102.568,1.89895,4,8
The Word Alive,NO WAY OUT,56,0.5,0.92,-3,0,0.306,0.00304,6.56e-06,0.341,0.518,156.991,2.15053,4,10
The Who,The Real Me,43,0.5,0.932,-8,0,0.114,0.0625,0.00484,0.34,0.574,148.93,2.00707,4,10
Darq E Freaker,Butterscotch,14,0.555,0.983,-2,0,0.0738,0.0558,0.213,0.123,0.411,144.053,2.56766,4,5
Thom Yorke,Not The News,40,0.557,0.813,-9,1,0.053,0.0022,0.124,0.533,0.261,124.037,2.3704,4,6
The Lazy Jesus,Untare,26,0.726,0.901,-6,1,0.374,0.254,0.583,0.0482,0.627,180.098,1.05333,4,6
Alannah Myles,Black Velvet,71,0.754,0.366,-11,1,0.0312,0.273,9.04e-05,0.106,0.469,91.147,2.8744,4,10
Distant,Dusk of Anguish,34,0.5,0.981,-5,0,0.0908,2.38e-05,0.613,0.0894,0.157,88.036,2.81386,4,8
Adam Youngman,into ash,41,0.528,0.304,-16,1,0.123,0.925,0.362,0.435,0.657,140.197,0.89143,4,6
Superheaven,Life In a Jar,40,0.5,0.872,-6,1,0.0559,0.000384,0.000672,0.148,0.347,150.027,2.22208,4,10
