Danceability,Artist Name,Track Name,Popularity,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,Liveness,valence,tempo,duration_in min/ms,time_signature,Genre
0.674,The Cadillac Three,Tabasco & Sweet Tea,540000,0.754,7,26/12/1899,major,-0.113,-0.382,,61.3,-0.0824,159.906,280066,4,Rock Music
-5,The Big Moon,Formidable,110000,0.65000000000000002,,26/12/1899,major,-0.037,-4.47,2.56e-06,60.5,-0.0385,144.802,175800,4,Indie Music
0.877,DJ Chose,THICK (feat. Megan Thee Stallion) - Remix,640000,0.747,4,26/12/1899,major,-0.365,-0.288,,77.3,-0.0679,145.162,205296,4,Hip Hop Music
-5,Los Retros,Amtrak,330000,0.70299999999999996,7,24/12/1899,major,-0.0265,-4.93,0.000979,58.66,-0.0645,175.881,176751,4,Indie Music
0.745,Lewis Capaldi,Bruises - Guitar Acoustic,530000,0.308,3,25/12/1899,major,-0.0498,-8.06,,60.6,-0.0344,100.073,226453,4,Pop Music
0.523,Pain,Gimme Shelter,470000,0.89100000000000001,9,26/12/1899,major,-0.0368,-0.00347,0.0088,62.8,-0.0228,120.011,238317,4,Metal Music
-5,Boys Night Out,Medicating,400000,0.93400000000000005,11,26/12/1899,minor,-0.0653,-0.0353,,121,-0.0777,167.126,240187,4,Rock Music
0.677,MANIK MC,Alchemy,460000,0.221,3,20/12/1899,minor,-0.309,-8.27,1.14e-05,61,-0.0561,89.905,193362,4,Hip Hop Music
-5,MASTER BOOT RECORD,Virdem,340000,0.92100000000000004,11,26/12/1899,minor,-0.0598,-0.000127,0.903,60.3,-0.0106,112.199,201350,4,Metal Music
-5,Kelly Lee Owens,Re-Wild,430000,0.42899999999999999,6,21/12/1899,minor,-0.0392,-2.27,0.0083,61.2,-0.0185,111.968,222200,4,Indie Music
-5,Aviv Geffen,◊ó◊ú◊ï◊ú◊ô◊ù,160000,0.28799999999999998,4,23/12/1899,minor,-0.0301,-1.52,0.127,62.6,-0.00388,76.206,146267,3,Rock Music
0.624,Eyeliner,Pictures,360000,0.49399999999999999,8,20/12/1899,major,-0.0332,-3.46,0.92,59.95,-0.0128,99.991,162000,4,Indie Music
0.525,Orla Gartland,Zombie!,520000,0.73899999999999999,7,26/12/1899,major,-0.229,-0.0678,1.18e-05,58.15,-0.062,88.202,177091,4,Indie Music
0.841,$NOT,Whipski (feat. Lil Skies & Internet Money),760000,0.54500000000000004,9,23/12/1899,major,-0.222,-2.68,,75,-0.0305,94.528,183983,4,Hip Hop Music
0.806,Coast Contra,AF1,270000,0.69799999999999995,,25/12/1899,major,-0.4,-1.23,,94.3,-0.0738,147.07,133940,4,Hip Hop Music
0.782,Sultan of the Disco,Waiting For Your Calling Back,180000,0.72199999999999998,9,27/12/1899,minor,-0.0596,-2.27,6.86e-06,59.93,-0.0782,120.009,238758,4,Rock Music
-5,King Gizzard & The Lizard Wizard,Automation,500000,0.66100000000000003,6,24/12/1899,minor,-0.0362,-0.000229,0.0135,73,-0.0512,91.611,209804,4,Alt Music
0.755,Soda State,Gold - Club Soda Mix,440000,0.72499999999999998,2,27/12/1899,minor,-0.041,-0.947,0.261,72,-0.0458,121.022,245950,4,Indie Music
0.728,The Expendables,Bowl For Two,620000,0.5,4,25/12/1899,minor,-0.0344,-0.749,5.84e-06,60.8,-0.0382,138.528,283427,4,Rock Music
-5,Guns N' Roses,Mama Kin,400000,0.91600000000000004,3,23/12/1899,major,-0.0914,-0.0397,0.584,143.8,-0.067,155.115,235173,4,Rock Music
-5,Roger Eno,Moss,380000,0.00124,1,01/12/1899,major,-0.0467,-9.92,0.826,61.8,-0.00391,71.665,200210,3,Indie Music
-5,The Doors,The End,610000,0.30199999999999999,,19/12/1899,major,-0.0291,-1.63,9.17e-05,64,-0.00332,105.702,703373,4,Rock Music
-5,Fear No Empire,Revolt,310000,0.98999999999999999,6,29/12/1899,major,-0.219,-0.0494,,62.7,-0.0169,160.089,154962,4,Rock Music
-5,The Rolling Stones,Paint It Black,790000,0.79500000000000004,1,22/12/1899,major,-0.0926,-0.493,0.00244,89.9,-0.0612,158.691,202267,4,Rock Music
-5,Iron Maiden,Run to the Hills - 2015 Remaster,700000,0.94299999999999995,,26/12/1899,major,-0.0669,-0.286,0.00401,66.2,-0.0458,173.671,233507,4,Rock Music
0.541,Data,Rapture,270000,0.88200000000000001,3,28/12/1899,minor,-0.219,-1.58,,57.9,-0.0423,142.867,218373,4,Indie Music
0.763,Shivansh Jindal,Pata Nahin,290000,0.498,9,24/12/1899,major,-0.0746,-1.92,0.0025,57.81,-0.0603,143.949,3.497583333,4,Acoustic Folk
0.674,Erick the Architect,Let It Go,630000,0.60999999999999999,8,23/12/1899,minor,-0.45,-1.2,0.00264,78.7,-0.0572,139.722,223642,4,Hip Hop Music
0.656,"Alka Yagnik, Udit Narayan",Tip Tip Barsa Paani (With Jhankar Beats),410000,0.91800000000000004,-6,22/12/1899,minor,-0.0352,-3.08,0.0103,58.17,-0.0782,103.225,6.014883333,4,Bollywood Music
-5,Evolfo,Strange Lights,240000,0.78400000000000003,3,23/12/1899,major,-0.0466,-0.15,0.00204,68.6,-0.0648,176.659,211520,4,Alt Music
0.583,Mukesh,Yeh Mera Diwanapan Hai,300000,0.39800000000000002,,25/12/1899,major,-0.0326,-9.28,4.72e-06,65.2,-0.0528,99.244,3.778,4,Bollywood Music
0.538,Nirvana,Oh Me,610000,0.51000000000000001,8,18/12/1899,major,-0.102,-7.26,0.0187,70.5,-0.0262,72.471,206160,4,Rock Music
-5,Aviv Geffen,◊ñ◊î ◊®◊ß ◊î◊ú◊ë ◊©◊õ◊ï◊ê◊ë ◊ú◊ö,300000,0.71899999999999997,7,26/12/1899,major,-0.0337,-0.328,9.76e-05,63.7,-0.0391,77.44,232627,4,Rock Music
0.697,Rich Boy,Throw Some D's,580000,0.85999999999999999,11,26/12/1899,major,-0.43,-0.368,,57.21,-0.0433,160.895,263920,4,Hip Hop Music
-5,John Lee Hooker,Let's Make It,330000,0.59799999999999998,11,19/12/1899,minor,-0.14,-6.75,0.0496,68.8,-0.0904,164.848,246493,4,Blues
0.617,Meredith Brooks,Bitch,680000,0.88600000000000001,9,26/12/1899,major,-0.055,-0.112,9.63e-05,55.23,-0.0629,96.328,252760,4,Pop Music
-5,"Akhil, Dhvani Bhanushali, Abhijit Vaghani, Bob","Duniyaa (From ""Luka Chuppi"")",650000,0.65800000000000003,7,26/12/1899,minor,-0.0368,-6.99,,62.5,-0.0524,77.17,3.70835,4,Bollywood Music
0.565,Ayoni,The Patriots,340000,0.375,2,23/12/1899,major,-0.033,-6.39,,59.43,-0.0417,138.745,255500,4,Indie Music
-5,Palma Violets,Best of Friends,440000,0.88,,28/12/1899,major,-0.0505,-8.54e-05,0.842,58.5,-0.0309,130.128,210067,4,Alt Music
0.757,Ruger,Bounce,500000,0.70899999999999996,1,26/12/1899,minor,-0.0928,-3.14,,61.1,-0.0642,98.008,184687,4,Pop Music
0.696,Tiberius b,Big Deal,430000,0.57099999999999995,1,26/12/1899,major,-0.0545,-0.285,,59.17,-0.0456,136.036,258337,4,Alt Music
0.601,Britney Spears,Blur,410000,0.71699999999999997,7,26/12/1899,major,-0.0259,-0.155,0.000164,61.4,-0.0658,138.042,3.13155,4,Pop Music
-5,Greg Puciato,Down When I'm Not,310000,0.92800000000000005,10,26/12/1899,minor,-0.0783,-8.57e-05,0.498,58.8,-0.035,90.258,186584,4,Alt Music
-5,The Violent Youth,–°–æ–ª–Ω—Ü–µ,280000,0.93999999999999995,3,27/12/1899,major,-0.294,-0.031,0.835,84.9,-0.0666,120.104,228111,4,Indie Music
0.569,Munn,UTOP√çA,210000,0.59199999999999997,9,22/12/1899,minor,-0.0483,-2.96,0.209,62.6,-0.0189,128.004,286000,4,Indie Music
0.509,Tomorrow Is Lost,Hideaway,340000,0.83699999999999997,,27/12/1899,minor,-0.0371,-0.00435,1.13e-06,83.7,-0.0569,97.568,242067,4,Metal Music
0.784,Michl,Better With You,510000,0.437,-6,24/12/1899,major,-0.0509,-2.65,6.98e-05,62.6,-0.047,90.003,196018,4,Indie Music
0.632,XTC,Making Plans For Nigel,600000,0.89300000000000002,7,25/12/1899,major,-0.0455,-0.143,5.24e-06,57.41,-0.0773,149.97,253800,4,Indie Music
-5,Berry Sakharof,◊¢◊ï◊ì ◊ó◊ï◊ñ◊® ◊î◊†◊ô◊í◊ï◊ü,420000,0.621,11,25/12/1899,minor,-0.0287,-4.32,,59.8,-0.0307,154.016,228307,4,Rock Music
-5,Maroon 5,She Will Be Loved - Live,360000,0.87,2,25/12/1899,major,-0.0512,-0.353,,89.7,-0.0481,201.099,6.316883333,4,Pop Music
0.814,Sofi Tukker,Swing - Mahmut Orhan Remix,560000,0.67400000000000004,-6,25/12/1899,minor,-0.0494,-4.88,0.1,60.2,-0.0263,118.018,269432,3,Indie Music
-5,Grrrl Gang,"Honey, Baby",400000,0.86599999999999999,7,27/12/1899,major,-0.0706,-0.00292,0.000292,82.4,-0.0221,124.895,272347,4,Indie Music
0.513,Eviatar Banai,◊í◊†◊ë,260000,0.85299999999999998,9,26/12/1899,minor,-0.0317,-0.269,0.000153,59.61,-0.0745,100.049,202427,4,Rock Music
0.613,Eliad,◊ê◊ù ◊†◊ô◊í◊¢,200000,0.67100000000000004,11,23/12/1899,minor,-0.0698,-5.63,2.77e-06,60.4,-0.0471,164.015,236653,4,Pop Music
-5,Broken Bells,Holding on for Life,550000,0.58699999999999997,11,24/12/1899,minor,-0.0537,-0.0648,0.0995,70.7,-0.0484,168.847,236867,4,Alt Music
0.64,Creedence Clearwater Revival,Fortunate Son,820000,0.66300000000000003,,24/12/1899,major,-0.0374,-2.01,0.00806,65.2,-0.0663,132.77,140773,4,Indie Music
0.541,Red Lorry Yellow Lorry,Hollow Eyes,350000,0.78900000000000003,,20/12/1899,major,-0.0707,-0.000567,0.917,58.21,-0.083,156.263,219427,4,Rock Music
0.64,Steppenwolf,Magic Carpet Ride,710000,0.65100000000000002,4,17/12/1899,minor,-0.0517,-1.42,0.28,53.41,-0.0801,111.676,271573,4,Indie Music
-5,"Ennio Morricone, Renaud Capuçon, Stéphane Denève, Brussels Philharmonic","Gabriel's Oboe (From ""The Mission"")",500000,0.183,2,15/12/1899,major,-0.0369,-9.25,0.821,59.26,-0.00661,86.283,3.706666667,4,Instrumental Music
0.526,NEEDTOBREATHE,Brother (feat. Gavin DeGraw),650000,0.80300000000000005,11,28/12/1899,major,-0.127,-1.35,,61.9,-0.0564,157.887,208205,4,Rock Music
0.736,Crazy Town,Butterfly,720000,0.81100000000000005,9,27/12/1899,minor,-0.081,-0.0132,0.000142,60.7,-0.0609,103.502,216733,4,Metal Music
0.562,The Stranglers,Golden Brown,710000,0.38300000000000001,6,16/12/1899,major,-0.0304,-1.43,0.124,63.8,-0.0599,93.764,206760,3,Indie Music
0.523,Massimo Faraò Trio,Easy Living,90000,0.188,-6,17/12/1899,major,-0.0345,-6.09,0.597,78.5,-0.00744,112.092,4.88755,4,Instrumental Music
0.553,Amythyst Kiah,Black Myself,530000,0.82799999999999996,9,27/12/1899,major,-0.0609,-1.1,,70,-0.0902,152.638,201194,4,Blues
-5,Fresh,Nighttime,260000,0.89000000000000001,1,25/12/1899,minor,-0.0391,-0.00138,0.581,89.4,-0.0501,125.156,162766,4,Rock Music
0.817,Survivor,Eye of the Tiger,760000,0.59899999999999998,,22/12/1899,minor,-0.0328,-1.32,0.000311,58.73,-0.0548,108.873,245640,4,Rock Music
-5,Wooden Shjips,Back to Land,390000,0.72499999999999998,9,23/12/1899,major,-0.0279,-0.00179,0.69,65.7,-0.0317,141.083,317960,4,Rock Music
-5,Iggy Pop,Lust For Life,670000,0.96999999999999997,9,26/12/1899,major,-0.0435,-0.276,,59.42,-0.062,101.603,313926,4,Alt Music
0.698,Dumpstaphunk,In Time,380000,0.76300000000000001,11,26/12/1899,minor,-0.131,-0.0224,0.000443,58.56,-0.0672,91.986,422813,4,Blues
-5,Shocking Blue,Send Me A Postcard,530000,0.81000000000000005,11,23/12/1899,major,-0.0448,-0.017,0.000409,61.9,-0.0667,153.801,160827,4,Indie Music
0.83,Nio Garcia,Am,930000,0.51700000000000002,6,25/12/1899,minor,-0.333,-3.99,8.95e-05,59.16,-0.0616,171.959,182496,4,Pop Music
0.708,Trinidad Cardona,Dinero,880000,0.78200000000000003,2,27/12/1899,major,-0.0674,-0.0772,,60.7,-0.0484,119.997,2.681333333,4,Pop Music
0.7,Lewis Del Mar,Rosalie (CH. II),480000,0.73999999999999999,-6,25/12/1899,minor,-0.041,-1.52,0.000633,71.3,-0.0584,101.994,257627,4,Alt Music
-5,Corrosion Of Conformity,Albatross,530000,0.91100000000000003,10,26/12/1899,major,-0.054,-0.000505,0.00166,56.42,-0.051,135.213,320333,4,Metal Music
0.743,theAngelcy,Mona Lisa,370000,0.78600000000000003,4,24/12/1899,minor,-0.0645,-6.1,,59.03,-0.0865,99.799,203199,4,Indie Music
0.567,Smith & Thell,Nangilima,540000,0.89300000000000002,11,26/12/1899,major,-0.0408,-0.0941,,58.73,-0.0706,77.492,226947,4,Pop Music
0.644,CORPSE,Cat Girls Are Ruining My Life!,710000,0.88300000000000001,1,25/12/1899,major,-0.473,-0.119,,87.7,-0.0522,164.158,97317,4,Pop Music
0.63,Kelvyn Boy,Visa - Remix,500000,0.55700000000000005,1,25/12/1899,major,-0.131,-3.11,,65.5,-0.0603,103.68,242129,4,Pop Music
0.617,Desert Sessions,Something You Can't See,450000,0.58799999999999997,11,23/12/1899,minor,-0.0263,-0.534,0.0599,60.1,-0.0587,99.05,206378,4,Indie Music
-5,M83,Kim & Jessie,450000,0.56699999999999995,-6,25/12/1899,major,-0.0327,-0.00114,0.536,85.8,-0.0245,111.01,323373,4,Rock Music
-5,Nathan Day,Fade Like You,440000,0.95699999999999996,11,26/12/1899,major,-0.0598,-0.0303,0.00185,128,-0.0334,135.049,204444,4,Alt Music
0.644,Elles Bailey,Medicine Man,470000,0.433,2,24/12/1899,major,-0.0346,-7.42,,62.9,-0.0611,85.799,206003,4,Blues
0.555,Jo Harman,Sideways,410000,0.17799999999999999,4,20/12/1899,minor,-0.0386,-8.05,,63.1,-0.0161,115.737,261493,4,Blues
0.542,Eliza & The Delusionals,Just Exist,360000,0.872,9,29/12/1899,major,-0.0402,-0.495,9.81e-05,58.23,-0.0311,137.976,237086,4,Alt Music
-5,Pelican,Midnight and Mescaline,330000,0.97099999999999997,9,26/12/1899,major,-0.0527,-0.000432,0.639,75.7,-0.0276,156.237,296907,4,Metal Music
0.725,Sarit Hadad,◊™◊ú◊ö ◊õ◊§◊®◊î ◊¢◊ú◊ô,220000,0.98099999999999998,1,28/12/1899,minor,-0.0417,-1.21,6.75e-05,56.41,-0.0932,134.947,197440,4,Pop Music
0.706,Gorgon City,Never Let Me Down,620000,0.82399999999999995,1,24/12/1899,major,-0.133,-0.547,0.00162,54.48,-0.0536,123.965,185133,4,Pop Music
-5,Chronologist,N√©v√©,330000,0.89200000000000002,11,26/12/1899,minor,-0.0925,-0.0129,0.648,68.6,-0.0302,93.834,260225,3,Metal Music
-5,Rise Against,Swing Life Away,570000,0.42699999999999999,6,25/12/1899,major,-0.0405,-5.45,,59.09,-0.0803,185.117,200067,3,Rock Music
0.557,Hudson Harris & Haim,Blue in Green,540000,0.059299999999999999,10,08/12/1899,major,-0.0383,-8.27,0.772,60.8,-0.015,117.939,3.831416667,4,Instrumental Music
0.701,Rotem Bar Or,◊ê◊ú ◊™◊§◊ó◊ì,410000,0.55800000000000005,1,23/12/1899,major,-0.0285,-8.14,0.000936,65,-0.0408,135.963,297955,4,Pop Music
0.608,Dudu Aharon,◊ú◊ê ◊ê◊ó◊ì ◊©◊ú ◊ê◊ó◊®◊ï◊™,390000,0.47999999999999998,-6,23/12/1899,minor,-0.0317,-4.02,,61,-0.0423,141.976,234355,4,Pop Music
-5,Warrant,The Bitter Pill,360000,0.73699999999999999,1,23/12/1899,minor,-0.0442,-0.131,1.73e-06,59.19,-0.0334,165.52,246493,4,Rock Music
0.598,Kings of Leon,Molly's Chambers,610000,0.91100000000000003,11,28/12/1899,major,-0.0515,-2.22,3.84e-06,71.6,-0.0953,146.469,134907,4,Rock Music
0.847,Britney Spears,I'm a Slave 4 U,710000,0.84299999999999997,-6,28/12/1899,minor,-0.106,-4.15,0.000134,60.7,-0.0963,110.027,3.393333333,4,Pop Music
0.718,Steve Aoki,"Mambo (feat. Sean Paul, El Alfa, Sfera Ebbasta & Play-N-Skillz)",620000,0.93000000000000005,6,27/12/1899,minor,-0.088,-0.166,,70.6,-0.0765,128.003,245098,4,Pop Music
0.628,Yo La Tengo,Autumn Sweater,590000,0.45500000000000002,7,19/12/1899,major,-0.0427,-1.42,0.693,63.5,-0.0858,102.09,318373,4,Alt Music
-5,Yellowcard,Lights And Sounds,610000,0.97199999999999998,11,28/12/1899,minor,-0.116,-0.000848,,79.3,-0.0387,167.819,208187,4,Rock Music
0.592,Lalalar,Hi√ß Mutlu Olmam Daha ƒ∞yi,410000,0.58499999999999996,7,21/12/1899,major,-0.0535,-0.0318,0.707,88.9,-0.0597,140.01,339104,4,Rock Music
-5,Nirvana,All Apologies,690000,0.63200000000000001,1,19/12/1899,major,-0.034,-0.793,0.000266,58.81,-0.0359,113.176,233173,4,Rock Music
0.562,The FaNaTiX,These Streets (Don't Luv U) (feat. Popcaan),540000,0.64000000000000001,11,24/12/1899,minor,-0.366,-3.45,,79.6,-0.0539,142.767,149957,4,Hip Hop Music
0.854,Lil' Kim,"Not Tonight (feat. Da Brat, Left Eye, Missy ""Misdemeanor"" Elliott and Angie Martinez) - Remix",550000,0.60199999999999998,6,21/12/1899,minor,-0.32,-0.689,,79.2,-0.0592,99.429,252520,4,Hip Hop Music
0.715,AG Club,QUESO,510000,0.81699999999999995,7,26/12/1899,major,-0.32,-1.8,,93.2,-0.0728,90.015,150413,4,Hip Hop Music
0.548,Marilyn Manson,mOBSCENE,520000,0.95399999999999996,9,27/12/1899,major,-0.0806,-0.000549,0.000137,74.5,-0.0488,130.086,205720,4,Metal Music
-5,Samantha Fish,Love Your Lies,260000,0.84399999999999997,,25/12/1899,major,-0.0577,-0.8,0.00161,59.95,-0.0595,175.647,167680,4,Blues
0.7,Big & Rich,Save a Horse (Ride a Cowboy),690000,0.89600000000000002,2,29/12/1899,major,-0.191,-1.08,,95.3,-0.0817,102.065,3.33845,4,Country Music
0.614,Greta Van Fleet,Rolling In The Deep - Recorded At Spotify Studios NYC,600000,0.47399999999999998,11,21/12/1899,minor,-0.0264,-0.0563,0.00285,60,-0.0388,104.987,237653,4,Rock Music
0.665,Ali Gatie,Do You Believe,720000,0.70699999999999996,11,26/12/1899,major,-0.03,-1.93,,71.9,-0.0391,144.952,156331,4,Pop Music
0.504,Chimaira,Power Trip,490000,0.93899999999999995,4,27/12/1899,major,-0.0507,-0.000936,,60.3,-0.0402,94.048,166147,4,Metal Music
0.625,Juice WRLD,Come & Go (with Marshmello),840000,0.81399999999999995,,26/12/1899,major,-0.0657,-0.172,,65.8,-0.0535,144.991,205485,4,Rock Music
0.725,Backstreet Boys,Yes I Will,380000,0.61699999999999999,10,26/12/1899,major,-0.0305,-0.432,,61.8,-0.0637,116.046,3.844,4,Pop Music
0.812,Karen Nyame KG,Koko,380000,0.72499999999999998,8,23/12/1899,major,-0.0579,-0.277,0.574,58.26,-0.0617,115.038,172489,4,Indie Music
-5,Jay Som,Superbike,300000,0.88300000000000001,7,26/12/1899,major,-0.0429,-0.512,0.839,62.1,-0.0657,95.042,233583,4,Rock Music
0.645,Toronzo Cannon,Earnestine,100000,0.872,1,26/12/1899,minor,-0.0419,-1.05,0.00458,65.4,-0.0959,115.627,213920,4,Blues
-5,38 Special,Caught Up In You,660000,0.68100000000000005,1,23/12/1899,minor,-0.0316,-0.229,0.000219,55.43,-0.0933,131.011,279333,4,Rock Music
0.636,The Velvet Underground,Pale Blue Eyes,,0.107,-6,13/12/1899,major,-0.037,-9.13,0.00123,60.3,-0.031,82.641,5.65888333,4,Acoustic Folk
-5,Rose Cousins,The Grate,360000,0.254,-6,21/12/1899,major,-0.0331,-9.26,0.0214,59.68,-0.0201,111.821,273199,3,Indie Music
0.674,NEFFEX,Are You Ok?,660000,0.83099999999999996,2,25/12/1899,minor,-0.065,-0.315,,68.3,-0.0415,148.02,135962,4,Alt Music
0.515,Finish Ticket,Timebomb,400000,0.82599999999999996,1,27/12/1899,major,-0.0414,-0.319,6.37e-05,57.7,-0.0685,149.954,220889,4,Rock Music
0.645,Sui Uzi,Change,230000,0.88,1,23/12/1899,major,-0.325,-0.343,2.11e-05,90.4,-0.0416,124.252,175638,4,Indie Music
0.72,Kelly Joe Phelps,Talkin' To Jehova,360000,0.14199999999999999,4,13/12/1899,minor,-0.05,-9.41,0.0969,59,-0.064,107.134,276107,4,Blues
-5,For All You Give (feat. Lucy Rose),"The Paper Kites, Lucy Rose",510000,0.14099999999999999,11,14/12/1899,minor,-0.0386,-9.56,0.00348,60.9,-0.0352,139.099,3.18725,4,Acoustic Folk
-5,Porcupine Tree,Lazarus,520000,0.58099999999999996,9,25/12/1899,major,-0.0302,-2.03,0.655,67.7,-0.0337,171.961,258587,4,Metal Music
-5,The Moody Blues,Legend Of A Mind,430000,0.46100000000000002,2,19/12/1899,major,-0.0314,-1.54,0.184,65.1,-0.0322,127.058,396613,4,Rock Music
-5,Stone Sour,Fabuless,520000,0.995,1,27/12/1899,minor,-0.139,-0.0301,9.46e-05,82.1,-0.0183,158.355,240707,4,Rock Music
0.586,OCTAVIO the Dweeb,Someday I'll Be Happy,570000,0.873,2,29/12/1899,major,-0.119,-0.652,,64.3,-0.0458,145.992,165680,4,Indie Music
-5,Mourn,Fun at the Geysers,250000,0.96099999999999997,7,27/12/1899,major,-0.0772,-0.00288,0.00201,86.6,-0.0712,76.547,118720,4,Indie Music
-5,Doug Kaufman,The Garden,430000,0.24299999999999999,6,14/12/1899,major,-0.0319,-9.17,0.912,56.57,-0.00381,80.187,2.934366667,4,Instrumental Music
0.814,Trina,Here We Go (feat. Kelly Rowland),540000,0.49399999999999999,8,24/12/1899,major,-0.0846,-6.24,,58.88,-0.0607,128.083,230973,4,Hip Hop Music
-5,Blac Rabbit,Seize the Day,340000,0.71499999999999997,-6,24/12/1899,major,-0.0452,-0.0394,0.000383,81.3,-0.0498,146.105,302877,4,Indie Music
0.638,Ravid Plotnik,◊ë◊ï◊ù-◊©◊ê◊ß◊î-◊ú◊ê◊ß (◊†◊¶'◊ô ◊†◊¶'),290000,0.874,11,30/12/1899,minor,-0.298,-0.328,,68,-0.0565,84.775,207613,4,Hip Hop Music
-5,Unknown Mortal Orchestra,American Guilt,410000,0.91800000000000004,1,28/12/1899,major,-0.32,-1.66,0.00669,82.3,-0.036,99.455,273137,4,Indie Music
0.566,Mahesh Raghvan,Manasa Sancharare,210000,0.751,2,24/12/1899,major,-0.0374,-2.27,0.000375,68.4,-0.0377,146.022,4.448033333,4,Acoustic Folk
-5,Entombed,"To Ride, Shoot Straight and Speak the Truth",400000,0.995,6,26/12/1899,minor,-0.161,-0.000352,0.859,113.9,-0.00382,111.763,190813,4,Metal Music
0.596,"Ryan Hurd, Maren Morris",Chasing After You (with Maren Morris),770000,0.67900000000000005,4,25/12/1899,major,-0.0394,-7.23,,61.6,-0.0479,131.912,3.466233333,4,Country Music
0.565,Joy Williams,Sweet Love of Mine (Acoustic),430000,0.13600000000000001,11,19/12/1899,major,-0.0299,-9.43,1.68e-06,59.52,-0.0349,83.013,2.91866667,4,Acoustic Folk
0.561,David Jacobs-Strain,Shoot The Devil,250000,0.71999999999999997,,28/12/1899,major,-0.0357,-0.995,7.83e-06,65.2,-0.0472,119.98,258133,4,Blues
0.555,Russell Dickerson,Yours,20000,0.72199999999999998,11,25/12/1899,major,-0.034,-1.19,,58.61,-0.0559,134.058,3.616,4,Country Music
-5,Berlin,Take My Breath Away - Live,330000,0.76000000000000001,1,26/12/1899,major,-0.0402,-4.85,0.00369,143.3,-0.0551,189.333,6.124883333,4,Pop Music
0.525,Japanese Breakfast,Dreams - Recorded at Spotify Studios NYC,480000,0.55100000000000005,4,22/12/1899,major,-0.0341,-0.00297,0.0124,57.89,-0.0575,128.055,279232,4,Indie Music
0.577,Lazlo Bane,Superman,520000,0.68799999999999994,6,23/12/1899,major,-0.032,-1.09,2.78e-06,57.88,-0.0843,81.032,225080,4,Rock Music
-5,There For Tomorrow,Pages,440000,0.93400000000000005,-6,26/12/1899,minor,-0.0648,-0.00146,,72.3,-0.0359,168.025,211933,4,Rock Music
-5,William Clarke,Lonesome Bedroom Blues,350000,0.45500000000000002,7,18/12/1899,minor,-0.0312,-2.9,0.00241,61.6,-0.0481,179.803,345667,3,Blues
-5,Shannon Lay,Rare to Wake,440000,0.39100000000000001,3,22/12/1899,major,-0.0333,-8.32,5.45e-05,60.7,-0.0501,123.082,278317,4,Indie Music
-5,True God,Money Mitch,280000,0.68000000000000005,7,22/12/1899,minor,-0.483,-3.42,,82.5,-0.0522,172.771,234632,4,Hip Hop Music
0.685,X-Ecutioners,It's Goin' Down (feat. Mike Shinoda & Mr. Hahn),470000,0.89000000000000001,8,28/12/1899,minor,-0.253,-0.0183,0.0107,54.73,-0.0878,104.919,248267,4,Rock Music
0.512,Charlie Overbey,Ode to John Prine,350000,0.85799999999999998,4,26/12/1899,minor,-0.0349,-0.479,1.83e-05,87.4,-0.0392,125.065,225093,4,Rock Music
0.53,A Light Divided,Radio Silence,380000,0.95899999999999996,9,24/12/1899,minor,-0.0553,-0.00114,0.0104,89.4,-0.0392,120.012,188135,4,Metal Music
-5,"Felix Mendelssohn, Jacqueline du Pré, Gerald Moore","Mendelssohn: Song Without Words in D Major, Op. 109, MWV Q34",300000,0.039,2,07/12/1899,major,-0.0434,-9.89,0.908,63.1,-0.00396,92.631,5.502,4,Instrumental Music
0.502,OneRepublic,All Fall Down,380000,0.81599999999999995,7,27/12/1899,major,-0.03,-2.41,,60.7,-0.0419,92.512,244440,4,Rock Music
